key_retro,name_last,name_first
kimbg101,Kimball,Gene
drumu101,Drummer,
stend001,Stenson,Dernell
bierl101,Bierbauer,Lou
parrl001,Parrish,Lance
parrj002,Parra,José
brisj101,Briscoe,Jesse
kellm101,Kelleher,Mick
gissc001,Gissell,Chris
wittm001,Witt,Mike
zickb101,Zick,Bob
mcged102,McGee,Dan
clard001,Clark,Dave
reddj001,Reddick,Josh
chril102,Christopher,Loyd
minar101,Minarcin,Rudy
friem001,Fried,Max
griet101,Grieve,Tom
harrn102,Harris,Neal
ray-k101,Ray,Kenneth
grote102,Groth,Ernie
sauvr001,Sauveur,Rich
lirif001,Liriano,Francisco
rausg701,Rausch,Gary
bayld001,Baylor,Don
willn101,Willhite,Nick
crour001,Croushore,Rich
tropn001,Tropeano,Nick
reesr101,Reese,Rich
pears901,Pearson,Willard
edwas101,Edwards,Sherman
horso101,Horstmann,Oscar
carls002,Carle,Shane
magab801,Magallanes,Bobby
kaind101,Kainer,Don
heldw101,Held,Woodie
menck001,Mench,Kevin
bellj105,Bell,Joe
bogax001,Bogaerts,Xander
betad001,Betances,Dellin
delaj002,De La Torre,José
clonb001,Clontz,Brad
stewm103,Stewart,Manuel
hughj104,Hughes,Jim
clodt701,Clodjeaux,Tim
addyb101,Addy,Bob
lusas001,Lusader,Scott
braia101,Braithwood,Al
gomec101,Gómez,Chile
sedgd101,Sedgwick,Duke
wootr001,Wooten,Rob
encal001,Encarnación,Luis
maisf101,Maisel,Fritz
ruddf901,Rudderham,Frank
mcquh102,McQuaid,Herb
bellj102,Bellman,Jack
cartl001,Carter,Larry
taylb102,Taylor,Bill
shamj101,Shamberger,Jimmy
hubec102,Hubert,C.
burkm102,Burke,Mike
smitb005,Smith,Burch
lapom001,LaPorta,Matt
corbc101,Corbitt,Claude
dihim101,Dihigo,Martín
mallj103,Mallett,Jerry
hudsn101,Hudson,Nat
taylm001,Taylor,Michael
shawa101,Shaw,Al
yvars101,Yvars,Sal
browd101,Brown,Drummond
raynj001,Raynor,John
dolel101,Dole,Lester
batej103,Bates,John
oberf101,Oberlin,Frank
dekob101,DeKoning,Bill
ricel101,Rice,Len
erich101,Erickson,Hank
snydb101,Snyder,Bernie
gracm003,Grace,Matt
reamb001,Reames,Britt
boweb101,Bowers,Billy
seayd101,Seay,Dick
natel801,Natera,Luis
goodn002,Goodrum,Niko
smitc009,Smith,Cade
allid101,Allison,Doug
jarvr101,Jarvis,Ray
herrj102,Herrera,José
cruma101,Crumbley,Alex
lawrb002,Lawrie,Brett
myerh102,Myers,Hi
myert001,Myers,Tobias
hartg001,Hartlieb,Geoff
herrd001,Herrera,Danny
hallm101,Hall,Marc
clarb105,Clark,Bob
lyncj102,Lynch,Jerry
browb006,Brown,Ben
willl114,Williams,Lem
smitr005,Smith,Riley
statd001,Staton,Dave
hamie102,Hamilton,Eppie
tunnw901,Tunison,William
lee-e001,Lee,Evan
davet001,Davey,Tom
wardw101,Ward,Willie
selbk101,Selbach,Kip
camil101,Camilli,Lou
sosae101,Sosa,Elías
madda001,Maddox,Austin
willt003,Williams,Taylor
readr001,Ready,Randy
murpp101,Murphy,Pat
novor001,Novoa,Rafael
cartc002,Carter,Chris
manga101,Mangual,Ángel
langd101,Lange,Dick
munts001,Munter,Scott
higgm101,Higgins,Pinky
lohrh101,Lohr,Howard
matte102,Matteson,Eddie
solaj001,Solano,Julio
monrb101,Monroe,Bill
morrb103,Bennett,Bugs
coopw102,Cooper,Walker
albej102,Albert,John
salmb001,Salmon,Brad
mahoa101,Mahon,Al
magnm001,Magnante,Mike
forsl001,Forsythe,Logan
reisb102,Reis,Bobby
madel001,Madero,Luís
carpk001,Carpenter,Kerry
gickg101,Gick,George
may-d003,May,Dustin
ramok001,Ramos,Ken
mazzl801,Mazzone,Leo
tarat001,Tarasco,Tony
kraum001,Krauss,Marc
browo103,Brown,Oliver
robes103,Roberts,Skipper
turnj102,Turner,Jim
kokod101,Kokos,Dick
koskb101,Koski,Bill
willr801,Williams,Rick
paxtm101,Paxton,Mike
weilc101,Weilman,Carl
davim003,Davidson,Mark
hereu001,Heredia,Ubaldo
alony001,Alonso,Yonder
andrw101,Andrus,Wyman
flynj103,Flynn,Jocko
cabee001,Cabell,Enos
hallc102,Hallstrom,Charlie
kestr101,Kester,Rick
conwo101,Conway,Owen
ricof101,Rico,Fred
elamj101,Elam,Jim
dixoe101,Dixon,Eddie
bishh901,Bishop,Homer
ellib103,Elliott,Bob
karlb101,Karlon,Bill
rajsg001,Rajsich,Gary
gomem002,Gómez,Miguel
browb002,Brower,Bob
castd003,Castano,Daniel
chapf101,Chapman,Frank
haleb101,Hale,Bob
speng101,Spencer,Glenn
browm004,Brown,Marty
gratb001,Graterol,Beiker
iviem101,Ivie,Mike
cepim001,Cepicky,Matthew
dougt101,Dougherty,Tom
pereh002,Perez,Hector
crowe101,Crowley,Ed
palaj001,Palacios,Joshua
gambb101,Gamble,Bob
gleej101,Gleeson,Jim
hyzda001,Hyzdu,Adam
aderm101,Aderholt,Morrie
hayec104,Hayes,Charley
ruizc701,Ruiz,Chris
brung101,Brunet,George
cucca101,Cuccinello,Al
drakd101,Drake,Delos
steab101,Stearns,Bill
nolag101,Nolan,Gary
odorr801,Odor,Rouglas
musgh001,Musgrave,Harrison
massm101,Massey,Mike
detwr001,Detwiler,Ross
nettj101,Nettles,Jim
hurlj101,Hurley,Jerry
shard101,Sharon,Dick
robet001,Robertson,Tyler
mossm101,Moss,Mal
meadc101,Mead,Charlie
hampg001,Hampson,Garrett
millb103,Miller,Bob
maddp701,Madden,Pat
boldb101,Bolden,Bill
stocr001,Stock,Robert
howal101,Howard,Lee
lindw103,Lindsay,Red
walsd001,Walsh,Dave
pritb101,Pritchard,Buddy
stocl101,Stockwell,Len
mccab106,McCahan,Bill
guthj001,Guthrie,Jeremy
blacd701,Black,Del
camph101,Campbell,Hugh
barrj106,Barrett,Johnny
fielc001,Fielder,Cecil
smitm003,Smith,Mike
altad001,Altavilla,Dan
statj101,Statz,Arnold
stief101,Stiely,Fred
clart003,Clarke,Taylor
millt101,Miller,Tom
hudsj102,Hudson,Jesse
marvj001,Marvel,James
pfisd101,Pfister,Dan
carra001,Carreño,Amalio
johnr105,Johnson,Rankin
buscm002,Buschmann,Matt
torrd001,Torres,Dilson
warrw001,Warren,Will
maloj102,Maloney,Jim
nomut001,Nomura,Takahito
lehej101,Lehew,Jim
sadot101,Sadowski,Ted
hickj106,Hickey,Jack
greej102,Greengrass,Jim
espom001,Esposito,Mike
grigd101,Grigsby,Denver
grubj002,Grube,Jarrett
buchj102,Buchek,Jerry
kjerh001,Kjerstad,Heston
perkj001,Perkins,Jack
harrm102,Harrington,Mickey
drewk101,Drews,Karl
smitm101,Smith,Mark
grees002,Green,Scarborough
garll101,Garland,Lou
armaf101,Armas,Felipe
powep101,Powers,Phil
oconu901,O'Connor,
clare103,Clark,Earl
clemd101,Clemens,Doug
knotg001,Knotts,Gary
redwb101,Redwine,Bert
bowej101,Bowers,Julie
camed001,Cameron,Daz
ruddw701,Rudd,Will
kendf101,Kendall,Fred
shouc101,Shoun,Clyde
fittr001,Fitts,Richard
mayay001,Maya,Yunesky
crotm001,Crotta,Michael
dunnj002,Dunn,Justin
pabse101,Pabst,Ed
batyb001,Baty,Brett
deshd001,DeShields,Delino
fordg101,Ford,Gene
munoy001,Muñoz,Yairo
vondc901,Vondrak,Clint
zdebj101,Zdeb,Joe
conwj103,Conway,Jack
fellb101,Feller,Bob
grubt101,Grubbs,Tom
carrc104,Carreon,Cam
garcd004,García,Dérmis
millr109,Miller,Randy
buchr001,Buchter,Ryan
quinb901,Quinn,Billy
parkh101,Parker,Harry
alfoc801,Alfonso,Carlos
vealc101,Veal,Coot
knigj103,Knight,Jack
goult101,Goulait,Ted
rodar001,Rodas,Rich
harrj001,Harris,Jeff
sulld901,Sullivan,Dave
ibanr001,Ibañez,Raúl
boonb002,Boone,Bret
beckg102,Beck,George
livil101,Livingston,L. D.
socom001,Socolovich,Miguel
penah001,Peña,Hipólito
bowdm001,Bowden,Michael
wheaw101,Wheaton,Woody
newmf101,Newman,Fred
laynh101,Layne,Hillis
rober105,Roberts,Roy
misum001,Misuraca,Mike
barnh102,Barnhill,Herb
jordb901,Jordan,Bill
shetb101,Shetrone,Barry
grafj101,Graff,John
myerb001,Myers,Brett
wrigj102,Wright,Joe
seo-j001,Seo,Jae Weong
blats101,Blateric,Steve
proeg101,Proeser,George
lyonh102,Lyons,Harry
alleb001,Allen,Brandon
dunnm002,Dunn,Mike
bakeg102,Baker,George
baldb001,Baldwin,Brooks
wuesy101,Wuestling,Yats
lindm001,Lindstrom,Matt
brosc701,Broski,Chad
nichb102,Nicholas,Billy
krukm001,Krukow,Mike
knapc101,Knapp,Chris
hurtk001,Hurt,Kyle
thorl001,Thornton,Lou
barrf103,Barron,Frank
young101,Young,George
ortij001,Ortiz,Junior
figuj101,Figueroa,Jesús
gibsj101,Gibson,Josh
mccog101,McConnell,George
magnt001,Magnuson,Trystan
hudso001,Hudson,Orlando
harrd003,Harris,Dustin
blakl101,Blakely,Linc
millw001,Miller,Wade
alvao102,Álvarez,Orlando
asuac001,Asuaje,Carlos
slatj001,Slaton,Jim
smitb801,Smith,Billy
creep101,Creeden,Pat
brewt001,Brewer,Tony
bakel001,Baker,Luken
shawm002,Shaw,Matt
freem001,Freeman,Marvin
trayw901,Traynor,Willie
kimmb101,Kimm,Bruce
burte101,Burton,Ellis
pacht801,Pacheco,Tony
kawam001,Kawasaki,Munenori
carrd001,Carrasco,D. J.
steir103,Steineder,Ray
everu101,Evers,
frazj101,Frazier,Joe
hunnb101,Hunnefield,Bill
arlis101,Arlin,Steve
reess101,Rees,Stan
landl101,Landreth,Larry
bassj102,Bassler,Johnny
bonhb101,Bonham,Bill
bated102,Bates,Dick
meyeb002,Meyer,Ben
peatm101,Peatros,Maurice
hendt101,Hendryx,Tim
willc107,Williams,Cotton
crawg102,Crawford,George
reilj103,Reilly,John
gathj001,Gathright,Joey
harrc101,Harrison,Chuck
wilkr001,Wilkins,Rick
batte101,Battey,Earl
newbp701,Newberry,Paul
atwob101,Atwood,Bill
kreir101,Kreitz,Ralph
dickw101,Dickson,Walt
kuhaf101,Kuhaulua,Fred
freeg102,Freese,Gene
fitzh101,Fitzgerald,Howard
huffd001,Huff,David
thomu102,Thomas,Marcellus
adamg101,Adams,Glenn
givem001,Givens,Mychal
rakos901,Rakos,Shawn
flahm101,Flaherty,Martin
fallj101,Fallings,John
barbw101,Barbare,Walter
charb101,Charleston,Bennie
bazae001,Bazardo,Eduard
hurlj102,Hurley,Jerry
stapd001,Stapleton,Dave
delaj101,de la Rosa,Jesus
clard103,Clarke,Dad
fergb101,Ferguson,Bob
fostl102,Foster,Larry
dinnb101,Dinneen,Bill
poloj101,Poloni,John
heatb101,Heath,Bill
bernw002,Bernabel,Warming
baumf102,Baumann,Frank
sherj001,Sherfy,James
fredk001,Frederick,Kevin
gillt101,Gillen,Tom
cronk001,Cron,Kevin
valdm001,Valdes,Marc
knisp101,Knisely,Pete
carsf102,Carswell,Frank
bubsh101,Bubser,Hal
halee901,Haley,Eddie
bracj102,Bracken,Jack
guerv001,Guerrero,Vladimir
wiemj001,Wiemer,Joey
fridj101,Fridley,Jim
morgc102,Morgan,Cy
jonem103,Jones,Mint
bocem101,Bocek,Milt
napla101,Naples,Al
kitsc101,Kitsos,Chris
grosd101,Gross,Don
mulvk001,Mulvey,Kevin
tillb101,Tillman,Bob
neidn001,Neidert,Nick
cruzj006,Cruz,Jesus
thomd107,Thomas,Dan
knepb001,Knepper,Bob
moorm101,Moore,Molly
kunze001,Kunz,Eddie
grahl101,Graham,Lee
willj109,Williams,Joe
friep101,Fries,Pete
crooj001,Crooks,Jimmy
bergb001,Berger,Brandon
woodg001,Woods,Gary
bubik001,Bubic,Kris
kayfc001,Kayfus,C. J.
wienj101,Wieneke,Jack
beanj101,Bean,Joe
smite108,Smith,Earl
altha001,Altherr,Aaron
johnr102,Johnson,Roy
litsj001,Litsch,Jesse
hendh103,Henderson,Henry
riddj101,Riddle,Johnny
coler103,Coles,Ralph
marts003,Martinez,Seth
bumpn001,Bump,Nate
govar101,Govantes,Ramón
byrdj101,Byrd,Jeff
seere101,Seery,Emmett
forse101,Forsyth,Ed
rupej001,Rupe,Josh
swanu101,Swan,
dilll101,Dillard,Lamon
davia001,David,Andre
jackt102,Jackson,Tom
colys001,Colyer,Steve
webbs101,Webb,Skeeter
machj002,Machi,Jean
brana101,Brancato,Al
cliff101,Clifton,Flea
shelj101,Shellenback,Jim
costj001,Costello,John
corem001,Corey,Mark
cools001,Coolbaugh,Scott
stanj001,Standridge,Jason
gullt102,Gulley,Tom
citar001,Citarella,Ralph
liebg101,Liebhardt,Glenn
huntg101,Hunter,George
palam101,Palagyi,Mike
cox-j103,Cox,James
tomba001,Tomberlin,Andy
gonzm901,Gonzalez,Manny
hathh001,Hathaway,Hilly
jacoe101,Jacobs,Elmer
bahrf101,Bahret,Frank
dye-j001,Dye,Jermaine
hayej102,Hayes,Jackie
mattb001,Matthews,Brice
adkih101,Atkinson,Harry
niebc101,Niebergall,Charlie
mazzl001,Mazzilli,Lee
valap001,Valaika,Pat
kinch101,Kincannon,Harry
jackd102,Jackson,Dick
greeg801,Greer,George
grimb102,Grim,Bob
boggw001,Boggs,Wade
edwaj103,Edwards,Jesse
powet701,Powers,Tim
tarps001,Tarpley,Stephen
jones106,Jones,Sug
welfo101,Welf,Ollie
torkr101,Torkelson,Red
moodw101,Moody,Willis
donaj002,Donald,Jason
burrb001,Burres,Brian
bourp101,Bourque,Pat
gravd001,Graves,Danny
jay-t001,Jay,Tyler
metct101,Metcalf,Tom
juddr101,Judd,Ralph
rossr002,Ross,Robbie
varnp101,Varney,Pete
maxwj002,Maxwell,Justin
schap101,Schaal,Paul
quinm001,Quinn,Mark
eastr101,Eastwick,Rawly
larka001,Larkin,Andy
farlb101,Farley,Bob
baumg101,Baumgardner,George
willm002,Williams,Mitch
woodb102,Woodworth,Ray
lucie001,Luciano,Elvis
papej001,Papelbon,Jonathan
gatif101,Gatins,Frank
toy-j101,Toy,Jim
gatee101,Gatewood,Ernest
sandp002,Sandoval,Patrick
stanc001,Stansberry,Craig
tidwb001,Tidwell,Blade
gilbw101,Gilbert,Wally
fillh001,Fillmyer,Heath
hardr101,Hardy,Red
acoso801,Acosta,Oscar
lewij002,Lewis,Jim
jirsj801,Jirschele,Justin
strua102,Strunk,Amos
oneip001,O'Neill,Paul
moora002,Moore,Andrew
ojeda001,Ojeda,Augie
suthg101,Sutherland,Gary
wadet001,Wade,Terrell
fordd101,Ford,Dave
lorem001,Loretta,Mark
biddr001,Biddle,Rocky
hollb102,Hollingsworth,Bonnie
cronj103,Cronin,Jim
cisag101,Cisar,George
paulc101,Paula,Carlos
taylj901,Taylor,Joe Bob
acosc101,Acosta,Cy
kenne102,Kennedy,Ed
tuero101,Tuero,Oscar
smitw003,Smith,Will
grifa001,Griffin,Alfredo
ozunp001,Ozuna,Pablo
uehak001,Uehara,Koji
sprij001,Springs,Jeffrey
smitj106,Smith,Jack
browe106,Brown,Earl
sancf002,Sánchez,Félix
kanet101,Kane,Tom
naktp101,Naktenis,Pete
dozib101,Dozier,Buzz
riosy001,Ríos,Yacksel
giveo101,Givens,Oscar
holmb001,Holman,Brian
younl103,Young,Leroy
robej101,Roberts,Jim
gisew101,Gisentaner,Willie
sears001,Searcy,Steve
sullp801,Sullivan,Pat
burwb101,Burwell,Bill
kipnj001,Kipnis,Jason
edmos101,Edmonston,Sam
perkb101,Perkins,Bill
leyvn801,Leyva,Nick
kerrd101,Kerr,Dickey
moyag001,Moya,Gabriel
felih101,Felix,Harry
samuj901,Samuels,Jack
kelej001,Kelenic,Jarred
pujoa001,Pujols,Albert
brasr001,Brasier,Ryan
alvar101,Álvarez,Rogelio
lemad103,LeMay,Dick
notte801,Nottle,Ed
bowlb001,Bowles,Brian
hardh102,Harding,Halley
filee101,Files,Eddie
eaddd101,Eaddy,Don
sullh101,Sullivan,Haywood
roxbj101,Roxburgh,Jim
whitd109,Whittington,Donnie
ibana001,Ibáñez,Andy
barbb001,Barberie,Bret
antoj103,Antonelli,Johnny
lyonr101,Lyon,Russ
philb101,Phillips,Bill
harrj101,Harris,John
nortf101,Norton,Frank
bakef101,Baker,Frank
forst101,Forster,Tom
johnr006,Johnson,Russ
collt001,Collins,Tim
duckj101,Duckworth,Jim
hinds101,Hinds,Sam
kells102,Kell,Skeeter
ellid101,Ellis,Dock
woodk101,Wood,Ken
fleta901,Fletcher,Andy
lamaa101,LaMacchia,Al
youna101,Young,A. D.
durad101,Duran,Dan
millt102,Miller,Tom
hallj001,Hall,Joe
polag001,Polanco,Gregory
servb001,Serven,Brian
venzt901,Venzon,Tony
lo--c001,Lo,Chia-Jen
dunnj102,Dunn,Jack
holtr101,Holt,Roger
quanc001,Quantrill,Cal
brumg002,Brummett,Greg
bloct001,Blocker,Terry
jackd001,Jackson,Danny
halef101,Haley,James
terlr901,Terlop,Russ
morts102,Morton,Sy
mcquh101,McQuillan,Hugh
hardm101,Harder,Mel
shira101,Shires,Art
purnj101,Purnell,Jesse
singj101,Singleton,John
coutr101,Couto,Ramón
branr102,Branch,Roy
hortt101,Horton,Tony
boser101,Bosetti,Rick
jimee902,Jimenez,Edwin
fishg102,Fisher,George
bergm103,Berg,Moe
penaj003,Peña,Jesús
armsm001,Armstrong,Mike
lopaa101,Lopatka,Art
quint001,Quinlan,Tom
jessd101,Jessee,Dan
jetej101,Jeter,Johnny
rodre006,Rodríguez,Endy
karph701,Karpin,Howie
browb107,Brown,Barney
ramab101,Ramazzotti,Bob
reddb101,Reddon,Bob
stock001,Stocker,Kevin
pagep001,Pagés,Pedro
gordn001,Gordon,Nick
tesca101,Tesch,Al
hawkl101,Hawkins,Lemuel
marag101,Maranda,Georges
curtg701,Curtright,Guy
oflae001,O'Flaherty,Eric
vizqo001,Vizquel,Omar
higdb102,Higdon,Barney
carbj101,Carbine,John
kellj901,Kellogg,Jeff
walsj106,Walsh,Jim
bakej101,Baker,Jesse
mozzm801,Mozzali,Mo
hanel101,Haney,Larry
starc101,Starr,Charlie
rodrj004,Rodríguez,Joely
figuc001,Figueroa,Cole
diazm001,Diaz,Mike
macge101,MacGamwell,Ed
gedmr001,Gedman,Rich
wadel001,Wade,LaMonte
milej102,Miles,John
silvw001,Silva,Walter
manes001,Maness,Seth
phild103,Phillips,Dick
charc101,Charles,Raymond
siebp101,Siebert,Paul
hansj001,Hansen,Jed
simms101,Simmons,Si
bogaj101,Bogart,John
velaj001,Velandia,Jorge
murpl101,Murphy,Leo
sancm001,Sánchez,Miguel
walko101,Walker,Oscar
lamah102,Lamar,Horatio
orter001,Ortega,Rafael
beswj101,Beswick,Jim
smitg101,Smith,George
cobbj101,Cobb,Joe
rodre801,Rodriguez,Eddie
coops001,Cooper,Scott
taylj001,Taylor,Josh
maloe101,Malone,Eddie
shand102,Shanley,Harry
leshb001,Lesher,Brian
saues001,Sauerbeck,Scott
gearc001,Gearrin,Cory
stags101,Staggs,Steve
mannj102,Manning,Jim
smitr106,Smith,Rex
butlj002,Butler,Joey
dondl101,Dondero,Len
waldk002,Waldrop,Kyle
romoe101,Romo,Enrique
winkb801,Winkles,Bobby
brenb901,Brennan,Bill
owenf101,Owens,Yip
robie102,Robinson,Earl
brugf101,Bruggy,Frank
gaglr101,Gagliano,Ralph
thurm001,Thurmond,Mark
millb114,Milliken,Bob
pawls101,Pawloski,Stan
spald101,Spalding,Dick
stovu101,Stovall,
aberc101,Aberson,Cliff
wilsh102,Wilson,Hack
jostm901,Jost,Mike
grovm001,Grove,Michael
dejop001,DeJong,Paul
gumba101,Gumbert,Ad
betth101,Betts,Huck
hafet101,Hafey,Tom
banku101,Banks,Charles
kenna001,Kennedy,Adam
burke101,Burke,Eddie
gipss001,Gipson-Long,Sawyer
spana101,Spangler,Al
morrp102,Morris,Pete
remyj001,Remy,Jerry
browm101,Brown,Myrl
sherm101,Sherlock,John
candc001,Candaele,Casey
leonj003,Leone,Justin
stras101,Stratton,Scott
johne103,Johnson,Elmer
jelic001,Jelic,Chris
riesn001,Riesgo,Nikco
fielb101,Fields,Benny
naylr101,Naylor,Rollie
yabuy001,Yabuta,Yasuhiko
evana102,Evans,Art
stecd001,Steckenrider,Drew
thomf001,Thomas,Frank
guzme001,Guzmán,Edwards
mcaui101,McAuley,Ike
morab101,Moran,Billy
delam101,de la Hoz,Miguel
yorkr101,York,Rudy
hortw101,Horton,Willie
loftd101,Loftus,Dick
lewis002,Lewis,Scott
websp101,Webster,Pearl
easlm001,Easler,Mike
logab101,Logan,Bob
jackr101,Jackson,Ron
claid101,Claire,Davey
scote103,Scott,Eugene
fordc001,Ford,Curt
millh102,Miller,Hughie
miraj102,Miralles,Jesús
graye101,Gray,Emerson
salac001,Salazar,César
perea002,Pérez,Audry
longj103,Long,Jimmie
karsj001,Karstens,Jeff
relic901,Reliford,Charlie
carem101,Carey,Max
pangl101,Pangburn,Lefty
bergm101,Berghammer,Marty
anglj101,Angle,Jack
victs001,Victorino,Shane
strap101,Strand,Paul
fosta101,Foster,Alan
blaym101,Blaylock,Marv
bishm101,Bishop,Mike
foxxj101,Foxx,Jimmie
chrir001,Christenson,Ryan
stanl102,Stanton,Leroy
stewa001,Stewart,Andy
cingt001,Cingrani,Tony
strie101,Stricklett,Elmer
eined001,Einertson,Darrell
medlc101,Medley,Cal
petwh101,Petway,Howard
digns101,Dignan,Steve
logan001,Logan,Nook
villi001,Villegas,Ismael
sotoj001,Soto,Juan
bellj005,Bell,Josh
laned101,Lane,Dick
nittv001,Nittoli,Vinny
davie002,Davis,Erik
murpj102,Murphy,John
townh101,Townsend,Happy
smitg106,Smith,Guy
whits101,Whitaker,Steve
nycec101,Nyce,Charlie
mazzm101,Mazzera,Mel
suscg101,Susce,George
russp101,Russell,Paul
owend001,Owen,Dave
baumr101,Baumgarten,Ross
georo101,Georgy,Oscar
freek101,Free,Ken
wiecb001,Wieck,Brad
fierm001,Fiers,Mike
bostl102,Bostock,Lyman
lopae101,Lopat,Eddie
rodre102,Rodríguez,Eduardo
vukoj101,Vukovich,John
irvic001,Irvin,Cole
barnm801,Barnett,Mike
hersm101,Hershberger,Mike
dassf101,Dasso,Frank
penaa002,Peña,Ángel
burkm001,Burkhart,Morgan
cusit101,Cusick,Andy
wrigd003,Wright,Daniel
frazj001,Frazier,Jeff
burga001,Burgos,Ambiorix
wrige101,Wright,Ed
payne101,Payne,Ernest
wardp101,Ward,Preston
gregg801,Gregson,Goose
harrm103,Harris,Mo
stone101,Stone,Ed
andem101,Anderson,Mike
wriga801,Wright,Al
garcc102,García,Chano
telft901,Telford,Tom
hudsj002,Hudson,Joe
comsk001,Comstock,Keith
robid001,Robinson,Don
workc101,Workman,Chuck
ramij003,Ramírez,José
sadlb101,Sadler,Bill
speht001,Spehr,Tim
buncf901,Bunce,Fred
shefj002,Sheffield,Jordan
donom101,Donovan,Mike
smitg002,Smith,Greg
baldr102,Baldwin,Reggie
gillg101,Gillpatrick,George
britb001,Brito,Bernardo
howsd101,Howser,Dick
hebeu101,Hebert,
broot001,Brookens,Tom
sexsr001,Sexson,Richie
stocm101,Stock,Milt
zefer001,Zeferjahn,Ryan
speaa101,Spearman,Alvin
bowef102,Bowerman,Frank
harmt101,Harmon,Terry
calek001,Calero,Kiko
kellb102,Kelly,Bill
kraul102,Krausse,Lew
visnj101,Visner,Joe
johns002,Johnson,Sherman
mclaj103,McLaughlin,Jim
carie001,Caridad,Esmailin
carls001,Carlton,Steve
zeigg101,Zeigler,Gordon
kommf101,Kommers,Fred
alu-j001,Alu,Jake
andeo901,Anderson,Ollie
sudhw101,Sudhoff,Willie
murpm101,Murphy,Morgan
baxtj101,Baxter,Moose
castm003,Castillo,Max
mcclr001,McClain,Reggie
hickb002,Hicks,Brandon
fernn101,Fernandez,Nanny
tramr101,Tramback,Red
goslm001,Gosling,Mike
baket103,Baker,Tom
koufs101,Koufax,Sandy
lucyd001,Lucy,Donny
grabj002,Grabow,John
dixoh901,Dixon,Hal
bonej101,Bonetti,Julio
robit001,Robinson,Trayvon
josew101,Joseph,Wilson
cookd102,Cooke,Dusty
murpd105,Murphy,Danny
montk001,Montero,Keider
sosaj101,Sosa,José
poses001,Pose,Scott
mcdog102,McDonald,Gifford
keege101,Keegan,Ed
howat101,Howard,Telosh
hammd101,Hammond,Don
weisa101,Weis,Al
fallb001,Fallon,Bob
thomm103,Thomas,M.
schus001,Schumaker,Skip
mcnab101,McNamara,Bob
skubb101,Skube,Bob
suara002,Suárez,Andrew
medid101,Medich,Doc
battg101,Batten,George
gonzl005,González,Luis
curtc002,Curtis,Colin
alguj801,Alguacil,José
castl102,Castro,Luis
barkr101,Barkley,Red
nuned002,Núñez,Darién
curtj001,Curtis,John
ariar101,Árias,Rudy
spotj101,Spotts,Jim
brewu101,Brewster,
alonp001,Alonso,Pete
cocaj001,Cocanower,Jaime
libel001,Liberato,Luis
domij002,Domínguez,José
vargc003,Vargas,Carlos
ryanj106,Ryan,Johnny
batir101,Batista,Rafael
mussj001,Musselman,Jeff
maina101,Main,Alex
simph101,Simpson,Harry
campg102,Camps,Genaro
woodd104,Wood,Doc
hobbg101,Hobbie,Glen
moffs101,Moffet,Sam
gonzj102,González,Julio
linar801,Linares,Rodney
nessj101,Ness,Jack
lum-m101,Lum,Mike
satul001,Saturria,Luis
pered901,Perez,Dave
bradg101,Bradley,George
day-b102,Day,Boots
schuj105,Schulte,Jack
mungv101,Mungo,Van
leius001,Leius,Scott
smita102,Smith,Al
palmb101,Palm,Bob
joe-c001,Joe,Connor
astae001,Astacio,Ezequiel
pactj101,Pactwa,Joe
mizew101,Mizell,Vinegar Bend
ray-r001,Ray,Robert
whitl101,White,Ladd
dennu101,Dennings,
brand101,Branom,Dud
guthm001,Guthrie,Mark
byrnc801,Byrne,Charlie
prenj101,Prendergast,Jim
alstd101,Alston,Dell
johnj901,Johnstone,Jim
abbae101,Abbaticchio,Ed
crabr101,Crabb,Roy
cromw101,Cromartie,Warren
amorv101,Amor,Vicente
willd112,Wills,Dave
kalir001,Kalish,Ryan
grayc101,Gray,Chummy
savaj103,Savage,Junius
andeb104,Anderson,Bobby
belfs101,Belfield,Skinner
smitr107,Smith,Red
bassc001,Bassitt,Chris
bittj101,Bittner,Johnny
fislw101,Fisler,Wes
hoela101,Hoelskoetter,Art
corca101,Corcoran,Art
gednc101,Gedney,Count
dobbg001,Dobbs,Greg
bowle101,Bowles,Emmett
willw105,Williams,Woody
davil901,David,L. N.
whitp102,Whitted,George
mortc002,Morton,Charlie
smits801,Smith,Steve
harbb101,Harbridge,Bill
gaisf101,Gaiser,Fred
snydr101,Snyder,Emanuel
robet101,Robello,Tony
cumbj101,Cumberland,John
gallj104,Gallagher,Jackie
boucs001,Bouchard,Sean
biall901,Bialorucki,Larry
lao-s001,Lao,Sauryn
darev001,Darensbourg,Vic
newmw101,Newman,William
tellr001,Tellez,Rowdy
lemoc001,Lemon,Chet
fabrj001,Fábregas,Jorge
tejam001,Tejada,Miguel
salas101,Salazar,Santiago
pinar001,Piña,Robinson
willp102,Williams,Fred
stepb104,Stephen,Buzz
piatw101,Piatt,Wiley
alusg101,Alusik,George
huntd101,Hunt,Dick
willn102,Williamson,Ed
lante101,Lantigua,Enrique
olivm801,Oliveras,Max
huntr001,Hunt,Randy
barnj103,Barnes,John
hillk001,Hill,Ken
giona101,Gionfriddo,Al
rollu901,Roll,
bradf104,Bradley,Frank
shiej002,Shields,James
mcnaj801,McNamara,John
eagat101,Eagan,Truck
huttm001,Hutton,Mark
clara101,Clarke,Artie
butle001,Butler,Eddie
